🙏
求求
近期觅食 ​​​
彭佳慧出现人传人迹象 ​​​
虽然查到了快递仓八点关门但鉴于取件码是七点五十发的所以侥幸赌他们下班晚些但最后还是扑空 ​​​
某人怎么最后一首不上平台，是要修音再上吗 ​​​
 ​​​
跑步闻到的小花 ​​​
 ​​​
 ​​​
Happy Birthday Alvin！🥂 ​​​
JPG汉堡，我的生命之光我的欲念之火 ​​​
馋死了 ​​​
求一双没看过僵尸肖恩的眼睛 ​​​
 ​​​
被体脂秤鉴定为微胖型以及离目标体重还差7kg之后苯人是顿顿吃不香顿顿都想催吐的程度 ​​​
倒叙 ​​​
冷却干爽的冬天倒计时4天 ​​​
史诗级大醉后重获新生 officially戒酒一整年 ​​​
@一声不出菩萨 ​​​
第一次去烟台是初中作文比赛领奖，得奖的作文我记得也不是什么好东西，浓浓的郭敬明文学，现在想想小时候很多东西都是狗屁，逝去的时光就像海水浴场那座很高但空置不用的酒店大楼，没啥可说道但忍不住翻照片想想，以及还挺想带喜欢的人在烟台随便逛逛的。 ​​​
安利给全世界 ​​​
山东魂 ​​​
学到4566的梗了，纪念一下 ​​​
分享图片 ​​​
哇！可体重为什么纹丝不动呢 ​​​
喝正山小种像喝药 ​​​
明前龙井初体验，冲开的一瞬间真的香迷糊了，但超不耐泡，以后还是喝铁观音。 ​​​
 ​​​
忍不住感叹烟台的后劲好大，出南站后坐大巴下车的一碗老式炸酱面轻松把胃套牢，在没有很凉爽的天气一个人从渔人码头沿着海岸线走到烟台山，双肩包的行李压得走不动路于是钻进朝阳街的书咖读了2024年的第一本书，顺着爬烟台山，看古建筑群，蹭了两位冰心纪念馆的解说，近代史的帷幕拉开，人不知不觉沉浸 ​​​ ...展开
 ​​​
分享图片 ​​​
？ ​​​
omg！ ​​​
想变瘦！ ​​​
虽然回不到过去了但音乐真的可以储存当时的情绪并随时复现诶 ​​​
第一次吃驻京办 ​​​
没发过的 ​​​
转发//@一声不出菩萨:转发
我的一生：大丈夫能屈能屈 ​​​
炸碉堡look  ​​​
你是我的眼 ​​​
分享图片 ​​​
再见 ​​​
匆匆和我的饭搭子告个别 ​​​
分享图片 ​​​
我竟然完全忘记和当年的考研搭子喝过奶茶，我的记性已经烂到令人发指的地步，但那段日子的痛苦两年过去后也逐渐消解了，时间重塑着所有事物的价值 ​​​
现在养成习惯白天不看票圈每晚回家躺床上集中浏览，但没几页就刷完了，不知道是大家都不爱发还是我被美美屏蔽还是我美美屏蔽了太多人还是三者都有 ​​​
分享图片  ​​​
《爱你孤身走暗巷》 ​​​
喝完还觉得很虚，想在工位大睡特睡 ​​​
分享图片 ​​​
//@呆若木一:祝所有女性妇女节快乐！去成为你想成为的，去做你想做的，你无需因自己的年轻、美丽、富有而被爱，而是你本身就值得被爱，值得平等的对待与自由的人生。
 ​​​
//@你能不能别逗了:很多事情并不是“现在不做以后还可以做”，而往往是“现在错过了，就不知道下一次相会在何时”
心情好的原因：没打到臭车 ​​​
上班第一次拼到车 ​​​
一天里高开低走的快乐 ​​​
//@饮歌记:“一切请珍惜，一切将吹散。”
非常坏团结湖使我身体的孔吸入尾气 ​​​
ccd的痛点就是不能即时传输发布社媒  ​​​
分享图片 ​​​
给全世界安利爱阁艺的炸猪排蛋包饭周末愉快！ ​​​
爬楼梯day1 ​​​
分享图片 ​​​
