转发
「童年的成长机制决定了每个人的依恋机制」如果恰巧不幸被吸引的类型不是好东西——清醒地、半推半就地、傲娇地享受拉扯，那只能认知自己就是大概率会通过经历比健全人更曲折更难看的路径修这道人生课题。
所以我才会做出那个让我事后每一次都会被自己突然涌上的怪异勇气或者称之为冲动地在最温馨的柔情时刻克制不住那股破坏一切的冲动 那股冲动一阵阵在心底像涨潮般无可阻挡地涌到喉腔 那么流畅而毫无预兆大家都被这荒诞的转折说不出话 对方是沉默的愤怒 后来我才想到那时候我的古怪行为谁都会很容易乱猜测 ​​​ ...展开
看到这里我已经被直白的科学解释创到有点没勇气一口气看完剩下的“真相”了 ​​​
😧搁那儿众人皆醉我独醒呢 抛开性别问题不谈 光是广为流传的基本做人、职业素养都贱得发指 他在那儿对号入座个der呢？一边抛开事实不看 针对性地严防死守自己之前隐藏的扭曲价值观把厌女行为做到极致中间还能无知+自我中心地标榜自己是「女性主义者」 我先去吐一吐// ...展开
B站那个吉他大学霸教学风格精密详尽 但看着看着冒出来一些猥琐的类比 退出翻到评论区 各种对于生殖器与博主名的狗头玩梗 博主欣然一一接上乐呵呵 再打开弹幕 满屏下三路的猥琐风 真是学个吉他也要莫名看incel男的显眼脏我眼睛活在男的津津乐道地、无时无刻、避无可避地把他们的生殖崇拜伴随拿女人当下 ​​​ ...展开
镜头语言细腻 勾起一些创伤伴随自己的艳羡 姨妈好温柔 好温暖 郊外自然恬静的开阔天地 绿意盎然的参天古树 有好多可以探索的秘密角落 卧室外总沙沙作响的风过桦树声 宁静的家庭氛围 还原了我从会幻想起就憧憬向往的生活方式 也让我想起我最爱的小小安妮 设定相似 导演讲述的主题却各有侧重 镜头语言自 ​​​ ...展开
小苦瓜 呱呱呱 ​​​
从杨光老师那儿学会的紫菜蛋花汤受用至今 从来没做出过那么好吃的东西 就喜欢严谨科学的教程 让我也做成功一回炸鸡吧！（呜呜//@庄时利和:学习了
//@Theorois:情感意义上的许诺很难是statement，只是表达那一刻强烈的情感和愿望。诺言这种东西是说出来的那一刻就完成使命，然后消散掉的。//@一口春日茶:人就不该轻易地许诺。一生冗长又短暂。
最近我的pure energy ： ​​​
//@ieaber://@雪霏Sophia://@快递员吴彦祖://@The9th-:我记了很久的一段话，诶//@The9th-://@星渚zhu:！//@JuliaD婷:唉，还真是。冲动杀人加上哭爹喊娘不停上诉，和深思熟虑加上沉默认罪，肯定后者刑期长啊
老师的幽默细胞以及课堂氛围直接决定我学习的好坏以及学下去的动力 笃定的 这么些年的学习史上无论学什么领域的学科都是 伍伯伯你功德无量 ​​​
终于体验到不看睡眠数据根本没意识到只睡五个多小时，——但神采奕奕生理和精神都没出现什么不适的高精力人生体验卡了。原来是要靠连续一周的规律早睡（充能得饱饱的）换得的。 ​​​
海格的屋子小得都没有床吗 格兰芬多的休息室对于整个年级来说也好小嗷 新版哈利波特十季完结的时候我都三十几了 中年才看得到剧版完整版 还真好奇那时候我会不会仍存迷恋哈利波特的童心 ​​​
邵导
//@墨如事:上野千鹤子在厌女里面写了，男的“爱女”为何也是“厌女症”。爱的是物品，是宠物，是器官，是对自己的功能
oh no 最近几天热得刚好在重温《招魂》降暑（是的没错我终于敢独自一人看纯恐怖片了）这也太刺激了 话说安娜贝尔电影如果抛去故弄玄虚 直接采用原版 更贴近生活、看起来更日常无害的形象相信惊悚度会直线上升
//@JuliaD婷:白给他也不行，看不起你，转头就去舔别人了。好女人只有他亲妈，而且还是一口酒一句“我妈不容易”，转头就把孝顺外包出去了“你以后可要对我妈好点”。
分享图片 ​​​
转发
“回收注意力”的办法就本人自身经验来说：很核心很实用。 //@雪霏Sophia:🥺怎么每次分享很实用的思路都很少有人看，是因为提到家暴就会被限吗，每次都是，其实这条很有用的，即使没有遇到相关问题的人，对增强未来认识他人的眼光与思路都很有好处，每个字都是我自己写的，刷到的朋友看看🥺
码//@阿猎木星初转腾:真心推荐www 可以看到性格各异的狼hhh 一上来就破除了很多关于狼的传闻（很多狼狼狼（？）的关系也挺涩的（？//@MistakenPoint:说到狼狼就又想起这位，很推荐的短片，太破除很多刻板印象了，每一只小动物也都是独特的个体，有丰富的可能性，可能是人类观念中的美好品格也可能是道 ...展开
哈哈哈哈哈哈哈//@Some1lsee://@旗的二次申辩:边缘性行为那段笑死我了
🩷//@梦西的西:我参赛我以我爱的方式来参赛
我真不行
分享图片 ​​​
他娘的最近怎么写不出来了 是被社会逼良为娼关闭感知太多了吗 ​​​
在父母屋檐下的代价就是被父母蠢到/每当被他们发现你在开心的时候毫不意外地就要过来骚扰你、找刺了 骚扰你到明显被起到 骂出声了他们就满足地离开了 心脏受累 一对话心脏总不遵从我主观意愿地被气到加速 总是上一刻沉浸在喜悦 下一刻被气到心脏加速 这样对我身体和精神真的不好。 ​​​
真的好喜欢银护2的开头啊！! ​​​片尾也好有创意的可爱！爱爱 ​​​
夏天的乐趣之一就是选指甲油✧*｡٩(ˊᗜˋ*)و✧*｡ ​​​
文字社媒的衰落对比抓眼球的图文社媒本来就是无可救药的脑退化现象 ​​​
分享图片 ​​​
广角确实显瘦 ​​​
我超……打雷打得在客厅地板都在抖啊 爽啊 这架势是要把天劈破 ​​​
写作是从青春期起无数次救我于水火 构建起属于我的、可以直白白做自己的安全屋
同意 我在此基础上再加上“有心力”、“有时间”就可以爱了 道理可以很明白 但最后变成我想不想爱//@拜伦的右腿:这些年在爱中实践出来的爱的真谛，就是“ 关 心” 其一关： 关闭自己对对方的期许，一系列的投射，以及各种评价体系。其二心： 将注意力放在对方身上，用出自带的共情能力，看到对方的灵魂 ...展开
原来这也是识别ADHD的一个细微习惯 因为我从小就是喜欢用歌分割时间的
快要长到在青春期与毛毛老师相遇的年龄了，检视自己还没有达到16岁时燃起的成就高度，无论从精神高度上还是地理上都在后退的我……。没有第二个毛毛——特别害怕失去这不可替代的社群，由于不可抗力突然消失在我的生活中，就像毛毛26、7岁的微博、毛毛的提问箱随着App消失、再也没机会读到。 自己从16 ...展开
//@__Kek444:
赞同
岩中花述-小帕这一期真是……有共同原生家庭痛楚才能懂那种人生一路走来栽进的密密麻麻的🕳️和忽而忽现的光亮 希望我可以说出这一切的日子快点到来。 ​​​
//@Carmen女士纯享版:好同情 当时的女性根本没办法意识或者反抗这种明晃晃的性骚扰 最好是一个时代迅速过去
//@铿锵橙:I don't trust ALL 老登 at all
分享图片 ​​​
这几天总能幻觉感觉到一股生猪肉味 eww 倒不是真的闻到或者味觉 就是能感觉到好像一丝丝味道在嘴巴里或者附近有生肉 好难受 ​​​
好巧去年今日染出了让我特别惊喜的蓝毛 这次又DIY出了新的鹦鹉毛 嗨森 ​​​
白玉兰这次真的一点不水哦
