//@烟波人长安:确实没啥必要，这种“消费”属于花钱找罪受。。
//@有效改善腋毛分叉:真的好奇怪，“原来还是想要钱”什么意思，你怎么不说性侵犯“原来还是想要不付出任何代价自罚三杯了事”？你不想付钱就不要侵害别人//@一个特别虚荣的人:网人很奇怪的是，明明生活都离不开钱，但又羞于谈钱。只要受害者谈到赔偿这个事，马上就开始炮轰，搞这些还不是为了钱。所以 ...展开
//@我是余妹:对。他们自己把生育结婚看的这么重要 为了达到目标而这么做。好像别人强加给他一样。真的很好笑。//@黑猫在海滨泳池:这还要觉醒吗 我以为是个正常人都会投资自己呢 旧观念那么烂说得好像是别人强加的一样
//@姐妹撒泼指北://@透明人間的蒸气://@走壬午的封铌:可耻的是强奸犯！//@反射弧超长星人影九:受害者穿什么衣服不重要，重要的是有强奸犯
//@田得出来:还有那种说女人跟别人跑了的，我真的怀疑男的把女的打死了然后藏尸，对外说女的跟别的男人跑了
//@反射弧超长星人影九:被强奸和女人自爱不自爱没有任何关系，只因为有强奸犯。六个月的婴儿也会被畜生强奸，难道是婴儿不自爱吗？你也是有女儿的人，如果她被性侵被猥亵，你会觉得被强奸了也正常吗？毕竟犯罪分子可不会嫌你女儿小。你如果闲得慌，多管管你那个连你家家庭聚会都不肯参加的老公，别在网 ...展开
//@瓷与蜡:搞笑之处就是文青觉得王家卫是对抗俗世污秽的旗帜，今天发现，最积极参与俗世污秽的，就是他王家卫
//@这鹅里O马:我不理解为什么这个行为可以被冠为“艺术”，还是说这样类似的行为被冠上“艺术”这样的字眼就可以要摇身一变成为被追捧吹嘘的对象？ 只看到了资本的傲慢无礼
//@Foslinn:强奸犯就应该公布姓名长相，谁知道出来后会不会再犯
//@_Reno_挚爱FF:哇，武则天有不做皇帝的自由，支持武则天不做皇帝的自由是吧，听起来像不像个笑话
//@花道寄风-:看到有人硬说杨同学有背景论文百余处问题还能通过。想说这些人可能真的没上过大学吧，非得挑的话除了顶级发表的论文，基本上所有普通学生的论文都有这些小问题，什么翻译啊格式啊引用啊乱七八糟的。杨同学的论文被这么拿放大镜般地看了一通还只能挑出这些边角料问题只能说她的论文真的很 ...展开
//@炸得好干脆:仙女后续发展谁也说不好多拍拍，她总是能突然带来惊喜生化危机的角色也是自己面上的，花木兰也是的。静等吧。我反而希望现在重新去找好导演去拍文艺片冲冲。我还蛮喜欢她演文艺片的那种感觉
//@浮世游仙:写俩男人在圈养女性的末日基地里谈恋爱的那本可是被夸反讽/爱女呢
爱法律爱各位恩师所以抽我一个
//@邓高静律师:什么时候都不晚//@famfamfam://@反射弧超长星人影九:什么时候都不晚//@亚尼大帝:什么时候都不晚！//@逆转的桥_Bridge:好奇妙//@spark不夜城:什么时候都不晚//@爱吃鱼腥草的主任:什么时候都不晚//@小朋友冷静点:哇//@一颗阿仙仙仙:什么时候都不晚//@胭脂牌锦鲤:什么时候都不晚// ...展开
#想对老师说#教师节快乐！您当年“别怕不会”的鼓励，现在是我敢挑战的底气！
#想对老师说#老师节日快乐！您当年“慢慢来”的安慰，现在是我焦虑时的充电站！
#想对老师说#教师节快乐！您当年“这个知识点必考”的预言，比我的考试锦鲤还准！
#想对老师说#三尺讲台育桃李，一支粉笔写春秋——老师，您辛苦了！
#想对老师说#老师节日快乐！您当年那句“这题都讲八百遍了”，现在是我最熟悉的BGM！
#想对老师说#老师节日快乐！您当年“慢慢来”的安慰，现在是我焦虑时的充电站！
#想对老师说#您辛苦了！您当年“都听懂了吗”的关心，比我的电子榨菜还下饭！
#想对老师说#老师节日快乐！您当年“慢慢来”的安慰，现在是我焦虑时的充电站！
#想对老师说#老师辛苦了！您当年“多问一句”的包容，比我的搜题软件还给力！
#想对老师说#节日快乐！那些被您温柔接住的迷茫时刻，是我一生的勇气来源！
#想对老师说#教师节快乐！您当年“这个知识点必考”的预言，比我的考试锦鲤还准！
#想对老师说#节日快乐！那些被您温柔接住的迷茫时刻，是我一生的勇气来源！
#想对老师说#老师辛苦了！您当年“多问一句”的包容，比我的搜题软件还给力！
#想对老师说#教师节快乐！您当年“这个知识点必考”的预言，比我的考试锦鲤还准！
#想对老师说#您辛苦了！您当年“都听懂了吗”的关心，比我的电子榨菜还下饭！
//@顽强的打工入:那些拒绝搭讪的差点被打死的新闻那么多，谁敢拒绝啊。出于各种心理加一下。回去就冷处理了，保命要紧。//@镜子和大肠:搭讪失败恼羞成怒伤人的恶性事件，好几年前就在新闻上看到过了，今年又发生谁敢拒绝啊？
//@阿拜克特巡逻鸠:这些人凭什么不追责//@37Lunaticstrawberries:去死啊//@石头断情绝爱版:？。。。//@QueenTayEra:？？？//@喵芋爽:去死吧……//@一大盆葡萄:？？？？？//@午夜易碎海豚://@likedamnsociopath://@香甜蜂蜜大调://@毒Gay赵氏:死刑//@头七还魂夜生吃大学同学头盖骨:必须死刑// ...展开
//@纽太普同学:之前我听有朋友说吃完专注达会有厌世感，所以要在医生指导下服用。不知道如果没有adhd的人吃了，是不是有可能会增加自杀风险，再联想到最近几年青少年自杀的数据……//@松鼠濑尿虾:而且这样真正的病人会开不到药吧//@要涩瑟://@魚生要酷到底:殺了你們所有人
//@internet-garcon-pdf://@Tiger公子://@饭团宫的橘子味饭团:今天学的好累好崩溃看到这个眼泪一下喷射了...好坚强好坚韧的女性...餐馆老板的女儿也很好，唉我不知道说什么了真的好想哭啊，走过的每一步都算数
//@透明的年年:以前女明星都得结婚，看之前85花个个结婚找老头，结果很多离婚了，现在90花都没多少结婚了，9500更是没啥人关心结不结婚，时代真的在进步
//@差点失控了:点了//@速溶沙漠:
//@2025年的我超有钱的:最近在看张君纪录片，那个年代的女人真的太缺爱，这男的像是一个水鬼，盯上谁就能成功发展为情妇，然后把这些女人一个个拖下来跟他一起犯罪。这些女人的能力都很强，好多都可以独当一面，否则也不会被这水鬼盯上。可惜环境和年代背景使然，她们太容易爱上一个男人了。// ...展开
//@春雪瓶1:辛芷蕾得影后，昨天第一热搜是赵涛是评委，好像辛芷蕾得影后多亏了赵涛似的
//@琉玄:对的！好东西才有人争有人抢呢！越往上，竞争者越多。看男演员那边呢，有啥好争的？他们都还没站上擂台呢……惨！！//@哆啦屎:在事业上有竞争关系不是挺好的吗！
//@马库斯说://@dudulee的浪里格朗://@切片蒜头://@正宗爹味酱:河北孟村杀妻案是剧本吗？来你给我演一个看看//@雪球补充道:是伪人占了不该占的位置，还是有什么见不得人的KPI呢？//@麦卡PU10P:“我当时根本没有意识到我做了什么下流的事情，我只想赶快离开，息事宁人”// ...展开
//@滑雪的江鱼儿:B站3D兄弟们认为上述都大错特错，他们期待的正常反应——他在对面打飞机，姑娘最好像悲悯世人皆苦的金星那样，亲手扶他一把。再不济，在末了的时候递上一包开封的湿纸巾，再道一声官人辛苦了。最差也就不过说一声，兄弟，差不多得了。
//@走壬午的封铌:某些人别再嚷嚷说打仗都是男的上，女的在后面享受胜利果实了。看见没？国家危难之际，千千万万女同胞同样站出来一起反抗霸权侵略！铭记这些勇敢的女战士！！！//@欢笑刀叉://@董家刘树影://@某科学的超发展观:#九三盛大阅兵# #抗战胜利80周年# 中国女人不屈服于任何敌人
//@_Reno_挚爱FF://@李子的围脖:。。。//@清於门下茶僮子://@半枕星河入梦://@互联网哑巴_发疯版:现在是有很多人在鼓吹什么读书无用论 包括一些宣扬什么团播 擦边 下海之类的 年纪还很小的妹妹真的可以多去看看一些博主分享的这些行业真实的生活到底是什么样的//@互联网哑巴_发疯版:所以真的…女孩子在 ...展开
//@W瑜伽无人领取:又一个把孩子抚养权判给父亲导致孩子出事的。
//@花裙子姑娘牵着羊驼:猫咪自带财运，是我最好的宝宝，什么好的都给它，有了它让我睡眠和精神更健康了。 查看图片
//@欢笑刀叉:本次事件中围剿杨同学的人，被权贵欺压成什么样都是活该，都是他们应得的！我不会再对他们有一丝同情
//@move_on0514:云南想让人去旅游，这个打击犯罪的态度是很好的
//@草莓茉莉冰茶三分糖:对于热点和公共事件，一些男的be like：有女的骂女的，没女的骂没有女的，一些女的be like:有男的心疼男的，没有男的心疼当事人周围男的。这帮人真是太绝配了，建议打包投放无人区让他们继续表演虐恋情深去。
//@堂前萱草开:看到图二已经无奈，“为了不扫兴，为了看起来像个社牛”…让我想起尤三姐，用放浪的姿态来保护自己，让一切看起来是“她piao了男人，而非男人淫了她”。
//@王古怪YU:这种不可预测的情绪爆炸和行为失控就是暴力威胁，只是巴掌拳头没有直接打到你身上，但实际恐吓目标就是你。你长期处于惊吓中，本身就是伤害。
//@欢笑刀叉:嗯，太多了，他们就是想逼敢质疑的女人死。//@木土肙鸟回家:别忘了追风小叶，明明当场就道歉了还造谣女方没道歉//@欢笑刀叉:我能说我就是站女不站男吗？为什么呢？因为无数次狼来了得出来的经验。每次被男拳大V狂炒的案子最后都被证明他们要不造谣、要不夸大，目的都是围剿当事女生。比如 ...展开
//@是苗苗哒:“因为一些人太怕了，因为一些恶太恶了”
//@费加罗夫人://@紫堇轩君:很多人喜欢看爽文，看不惯别人真的爽//@视觉志://@记忆出现了偏差:谁是真爱我寄几哈哈哈哈哈//@怪道-积德Pro:我过的这么爽，被别人说几句也是应该的
//@沐非://@千岁忧://@倩谁指点看芙蓉:司法进步//@爅嘏:就该如此，顺便再祝福所有废死党个个遇到限定款精神病砍一刀//@愁小多丶:好事！//@猹斯拉:好！！！
//@你原先不是住在爱尔兰:我想起来前些年有个社会测试，提到「董事长」这个名词时，大家下意识想象的是男性形象，而叙事继续下去「董事长下班回家跟老公吃饭」，大家恍然大悟，「董事长」是女人//@你原先不是住在爱尔兰:「许多女人不想做猪妈妈了。」
//@田口淳之介:恐怖程度不亚于瘾君子生吞女友子宫，光文字排列出来就能颠覆正常人认知。最恐怖的是做出这种恶行的父母是清醒的……
//@Sacili:前几天有个热搜还故意写女子被“高富帅”男友骗的，当时的评论区可恶臭的很//@用户uexk5ssi7r:“聊天没两天就同居””才17岁”“干部家庭”“各种投资”要素过于齐全了，法律上拐卖男好像不构成拐卖罪，这个女朋友才17岁，看怎么判吧。哈哈，要是性别互换一下，被拐 ...展开
//@她说:年代剧可以歌颂女性坚韧的品格，但如果她承受的苦不是时代产物，只是推动剧情需要。需要一个马子来绑架她，引出贞洁观那套话术，从而展开妹妹替姐出嫁、被村民嫌弃、嫁给大脚的戏码。那这部剧就只是向我们展示了旧时代的样貌，而不具备太多批判性。
//@宸岚彻_再玩竞游我就是Schwein:还有一层是认可某些群体（不是说精神病群体）可以随便噶人不受正常该有的重罚。本质跟精神病完全没关系啊，但凡有人还在纠结他们是不是精神病，那就已经被骗了被绕进去了。
//@汤甜最可口:选择性犯病哦，只对弱小犯病哦，这病可太牛了，还能弹性发作
//@丨张鱼丸丨:什么时候读到都很生气，李国华真不是东西
//@麦卡PU10P:好人永远想不到坏人有多坏，坏人永远想不到好人有多好。想到她的血可能用在诋毁她的人和这些人的亲属身上，真的搓火//@花前_常病酒:看到第一张图，想到bro用给她签器官捐献协议的方法来“报复”她，真讽刺啊
//@InsGirl:好可爱喔//@她刊iiiher:哇🥹//@夏目家的小诗哥:莫名的可爱//@快递员吴彦祖:她的描述让我感受到了她的爱和女儿的优点//@人间防沉迷://@你别说还真是这样:🥹天呢//@豆你玩: //@3包猫脆角:萌力量//@我又有一些真知灼见:妈妈好可爱，满怀着轻松的爱意描述出来的小孩也好可爱。
//@incoming:活着就是胜利
//@周末双休不犯法://@辣手摧花垂耳兔:其实没被xsr过的女性才是少数吧//@黄腿肠:看转发和评论区大家都在说自己遇到的事情，我想起我朋友骑自行车在路上，一个男的擦肩而过摸了一把她的胸。我朋友呆呆的往前骑了一段路才反应过来发生了什么，一回头男的早就没影了。这种事情现实里在很多女人身上发生过 ...展开
//@通犀小箱:→//@谁认识你啊笨蛋少狗椿:。别的不说我看这条评论区的很多男的在骂，在嘲讽，说女的如何如何，看着骂得挺狠的，但我总觉得他们是在发疯一样喊“能不能跟我好好过？！为什么不能跟我好好过，结个婚，生个娃，多好，为什么搞这些，为什么不好好过日子？！我给你跪下了，咱俩好好过吧行不行 ...展开
接微博环境快快好
//@温柔的象象:我推断：他应该是偷拍过女生，他以为这个女生发现了他曾偷拍过，所以他当时写得道歉信是“侵犯隐私权”。（这仅仅是我的推断，现在肯定没有任何证据能证明了。但是从录音和道歉信能看出来，他当时理解的和女生说的不是一回事）//@嘻嘻不嘻嘻lala:我真想不出来男的写这个道歉信的合理性
//@毛毛脸面具大魔王:它们真的好爱创造这些梗，之前小谢的那个案件也被这些烂人拿来调侃。
//@陈折折:My Life Is Not Your Porn
//@温柔的象象:是的，没有完美的女权主义者。女权主义者也不必要处处完美。//@在水上乐园弹钢琴的溏心蛋:女权博主是人不是神。做不到人人满意，更做不到每一个观点都能跟自己或者她人合得来。我觉得女权博主只要大部分观点输出的有理有据，令人信服，逻辑清晰，这就足够了。如果要求女权博 ...展开
//@黄腿肠:笑的我//@l鱼苗I:（敲木鱼）//@橄榄不菜://@梦嘚啵嘚佳:地狱级了//@歌且行风长吟·://@煎蛋低手:俺不中了//@六点准时打卡:大寺风范//@淋痣蕶:太超前了//@海藻水怪://@胡说瓜道:啊啊啊//@甜美观赏家:我笑吐了
//@李闲云祥云:压垮了，都压成骨灰了，只是被看不见而已
"//@下周一定学:1.先拍照录像留存证据(说明酒店名称， 摄房号、明确 拍摄时的时间》 2跟前台说明摄像头情况,同时报警。 （此部分诉讼时可用） 点,如果酒店不配合。记得在沟通过程中录音录像留下 3.让酒店出具《情况说明》并盖章。明确发现时间、地 证据。 4和酒店协商索赔：精神损失费5000元起+入住期间 ...展开"
//@灯照涂鸦衔海报:造黄谣的、开黄腔的、压缩人的生存空间的个体真的该赔命……
//@饭哲惜-rebel:⚠️重点：【必须明确一点：只要行为发生在中国，只要受害者是中国公民，追责就不应该被悬置。比如虽然平台服务器在海外，但大量内容的上传者、偷拍设备的安装者、传播链条的组织者，极有可能就在境内，他们是最有可能被绳之以法的一环。】
//@黄腿肠:有的人大惊小怪的仿佛第一次知道女人也是人一样，不服就去死
//@迫不得已才要丢下她:怎么会读出优越感的，都是越读越觉得自己好渺小，越读越觉得真是还有好多要学…
//@Hamburgertu_:山是地质年代及其缓慢的浪
//@欧立维亚:房主任还做客杨天真的小宇宙播客，她实际生活中遭遇的痛苦，脱口秀表达的不到十分之一。她本身就和普通农村妇女不一样，尽管学历很低，从小爱阅读，表达能力很强，真好啊，脱口秀给了她重生的机会。
//@日月下坠:第一反应是，直道相思了无益，未妨惆怅是清狂
//@小熊不生气啦啦:抵押权不保护，动产质权保护
//@今天又是为虚构爱情流泪的一天:这种小细节你要是拿出来说，对方还会反驳：就这么点小事你还拿出来说。但是生活不就是由无数件这种小事组成的吗？
//@恭喜恭喜最初是庆祝抗日胜利的歌:毁女人的最快方式：她是个疯子。它们一直都是这样做的。
"//@松谷之梦:“俯仰之间，已为陈迹”。//@邮差-Tmca:也有可能这个短暂的移动互联网时代,只是一段魏玛共和国般的旁枝插曲"
//@马达的加斯加:快点的吧！！//@真十内:删一删//@亭林镇无业青年:必须清空！！//@知书少年果麦麦:全部清空！全部清空！//@蜂弥_:删除！删除！坏运气！！
//@波絢變生:让我猜猜，这个普通人极大可能是女人，以及，权力是最有力的春药这话不是随便说说的，霸凌他人就是会让人感到权力快感
