马
//@边雀投江:手机自动转发了
//@有盐电影://@甜家一颗大白菜://@罐头辰://@雪霏Sophia://@来祝贺我顷刻碎过://@Brumebird赛博流浪版://@漻君://@蛇切回老家了://@晚庭枫://@_ashKHZ://@·好耶·://@燕知白://@杀时间的一百零二种方法:如果说一个偷拍者是在试图掌控更低阶级，那么参与n号房的许多偷拍者就是在拿女人这种“战利品”去 ...展开
马//@妇女之敌罗严塔://@独自凭阑欲眺相思远:这个早就知道了，去年去云南玩，后半程短途火车票全部是候补买到的//@Fungi1314://@陶公克莱因蓝:很值得截图保存一下的12306抢票指南 查看图片 //@才疏学浅柏拉图:就是这么回事儿。//@__青面獠牙__:// ...展开
//@妇女之敌罗严塔://@岛民代表心儿:好用//@煌豹小队长:好👍//@凡尔赛车厘子蛋挞:哈哈哈哈哈哈哈哈哈哈哈哈哈哈//@喵里庙次:哈哈哈哈哈哈哈哈哈哈//@-水蛋蛋-:不愧是文豪//@青春迈克尔:怎么没早点学到//@菜还是我更菜:笑飞了我将引用//@Bruce_Segal:声明被我学去
马
//@堂堂电子厂小黄://@巴尔巴格沙://@顾惜之://@famfamfam:先强奸+故意杀人未遂，判9年，坐牢6年，出狱后报复，故意杀人致一死一伤，然后潜逃20年。请问缓的理由是什么啊 //@纯洁的万事屋:死缓？告诉我这个是死缓？还他妈上诉？还不满意？这是什么吃人的恶魔？//@我不是谦哥儿:这种情况还能判死缓
//@唧唧爱吃洋芋头_Rincy:她还有那句“请问这位媒体朋友，您是怎么平衡流量和真相的呢。”绝杀
//@斯嘉红:@中国新闻网 滚过来扒全名//@美帝仙儿://@赵姥姥曰:不写全名跟没披露一样//@鸟飞白_: 什么时候曝光这些有损国格的人//@种月亮摘星星:有损国格
//@baixiaorourou://@路与明年://@弗朗西灯://@-克-洛-马-蒂-斯-://@Yukki远行客://@吨吨咖啡心脏咚咚:哎
//@李子的围脖://@沐非://@丛虫时移事往:永恒，光明，万古黑暗中照亮路途的灯//@aprilviolet:恒我//@树屋的小P://@鸡血吐花生:这样更合理了//@推倒王道:这就是现在各国女作家重新反省传说，开始写新神话小说的契机啊。//@廿三_魇-自觉组成瑞破的翅膀:和我画的那张微妙地契合了，我当时想的就是为 ...展开
//@家猫是个社恐:说这话的人，一旦儿子犯了同样的错，根本不会管的好吧，“反正我家是儿子不吃亏”这话都谁说的啊
//@堂堂电子厂小黄:哈哈哈哈哈哈哈哈哈哈哈//@机智且不吃香菜:破案了，此地唯一安全的一夜情故事只能发生在两个顺指男之间
马
//@宓婠:仅退款近八成是男性，捞男//@锦衣夜行青行灯:天天炒作女装仅退款的时候大多数人也意识不到红老头也是要买女装上工的//@萧十一狼Worlf:哇哦，和舆论完全不一样的真实数据。
//@baixiaorourou://@商小略://@清狂Aling://@妇女之敌罗严塔://@来碗杯面://@薄暮冰轮://@风小餮tie:第一次了解这个说法，想想说得通
马
马
@Cantcriu:2021年12月《JAMA Surgery​》论文：当患者是男性时，女男医生的医治效果相近(女医生比男医生略高)；当患者是女性时，男医生的手术死亡率比女医生高32%，并发症高16%，复发率高11%，住院时长多20%。美国也一样，pnas上的论文：女病患心脏病发后，如果接受男医生治疗，死亡率要比接受女医生治 ...展开
//@秋雨浅音想吃焦糖布丁:行香子 秋也杀人，冬也杀人。 去来深院锁空门。 未惜旧春， 又怨今春。 念鸟追山，影追月，心追魂。  雪非无垢，云非无垢，众生何将假当真。 良材渐朽，明珠蒙尘。 待书归烬，名归土，身归坟。
//@晋江-潇湘碧影:哎呦我草，牛逼//@暖小团:来看评论区//@宋云止蒸果仁豆枣糕了:哇这个……//@咕咕激情半夜爬楼:好辞……但是好苦……//@浮沉月_:很适合丑奴儿的叠句，写了一下： 貂裘银炭椒泥壁。日也如春，夜也如春，寒风何曾叩朱门。 芦衣薄衾霜如刃。秋也杀人，冬也杀人，睁眼不见来年春。
//@堂前萱草开:昨天我那篇微博下面有男的不相信，说我相亲对象条件都那么好，我家庭条件也不可能差，怎么可能需要合租？这个问题其实就已经说明太多了，在我们女人的世界里，这真的不是什么罕见的事…//@透明人間的蒸气:上次一对韩国兄妹上综艺 哥哥说小时候妈妈给我们下面条吃都会在里面卧一个荷包蛋  ...展开
//@江江是个百变怪:他们麻木或者不屑只是他们对这个世界的感知还不够，中国高中前的校园生活实在是太封闭了，除了家庭和学校之外不能再更多的认识这个世界。我也是高中教师，每年美术课我都会让他们翻美术书，让数一数里边有没有女性艺术家。我觉得我们只是观念的传声筒，只能做到浇水，不能期待开花。 ...展开
//@堂堂电子厂小黄://@反射弧超长星人影九://@想冬眠的十万://@_Reno_挚爱FF://@我真的不会再嗑了:男性其实就是知道怀孕和生育会绑住女性，让女性付出更多的精力时间感情和金钱，承担更多的育儿责任，这样男性就可以少承担或者不承担了，所以女性一旦也想脱离怀孕和生产过程直接成为母亲他们马上 ...展开
//@铁芷:有多少光棍就有多少女儿被亲爸妈杀了
//@龙猫自在:父系社会会工具化所有人//@_Reno_挚爱FF://@朱武奋斗中:父系社会恐怖故事
//@AMNH680:数了下还真是五个字我不行了//@粒狸梨:果然是世界在发展，五黑框都有极速版了……//@晚风作酒折杨柳:好迅速//@__不知梦__:好吃//@猫饼干全肯定bot:复合得比江南今何在快//@雪狐月妖:快进到完美公司了//@猫饼干全肯定bot:#这是在干什么//@AMNH680:？？？？？？？？？？啊？// ...展开
//@三禾君://@夏目家的小诗哥:建议推广//@在吗借我一个亿呀://@鹿巻://@生命树·重生版:○//@小吴艰难活着日记:圆//@一只矮_://@kuux:圆//@-病句-:圆//@-星麗水记-:圆
//@刷电影老太太:马住//@好烦不做饭:收藏，希望用不到//@红领巾的闲暇时光:多谢//@不能发芽的种子://@妇女之敌罗严塔://@巴哈的管风琴://@补果君://@空花无落:转右右→→//@贫道张胖子:北方能致死的野生毒蛇主要是蝮蛇，青岛第八人民医院有血清//@·XxX·-:微信小程序搜赛伦100，它会显示离你最近有血清 ...展开
//@欢笑刀叉:有意思。//@麦卡PU10P:更有意思的这次热搜的新闻引用的妇产科主治医生的举例，两个案例都是女性隐瞒，这给一群男v额外的传播动力，转评区也不乏抛开这规定本身的不合理来攻击女性群体的。而事实是调查显示向配偶隐瞒的比例，女性显著低于男性；被配偶感染的比例，则是女性显著高于男性。规 ...展开
//@堂堂电子厂小黄://@巴尔巴格沙://@刘昭在路上:见识一下真正的龙王卖伞//@伯阳先生-段本司:艾滋病是一种生意//@崔紫剑:之前是婚前强制婚检，检出要告诉家人尤其配偶，甚至还会去做流调…后来被些医疗专家和律师，以所谓患者隐私和人权为由，先打开国门，后取消强制婚检，隐瞒病情。相关药物十几亿的 ...展开
//@健壮的裤衩人:什么图笑死我了
//@轩辕曜0828:常熟理工学院，董姓男子，祖籍山东，被害女性常熟本地人。
//@宓婠://@文旦影://@林延初://@健身环大冒险已通关的王者:家庭暴力是轻轻放过的，这时候又不担心影响未成年身心健康了 查看图片
马//@AMNH680:5.29更新至3-30 “开诚布公”（三） 查看图片 //@AMNH680:3-29 “开诚布公”（二） 查看图片 //@AMNH680:3-28 “开诚布公”  查看图片 //@AMNH680:3-27 庆州（二）   查看图片 //@AMNH680:4.213-26 庆州（一） 查看图片 // ...展开
//@晋江-潇湘碧影://@萱草妖花:妈呀，去赵一曼博物馆看物料都忍不住哭，结果有些人整这死出//@香草柠檬冻绿豆糕://@赤河天岸:这种败类应该和出同人侮辱慰安妇的某个垃圾男一起抓起判了！！！//@阿文活了 ://@折原閑也 ://@非常快乐且事业有成的小孩面筋 ://@章然丶 :当时气炸了，这样对待女烈士 ...展开
//@堂堂电子厂小黄://@Nanaku__:@兰州公安 这点赞两万啊！传播太广了，远洋捕捞一下
//@白鱼Fiasili://@鹭雀咒://@那些夏天呀和红豆布丁:天一写小说判10年，网上就造谣说是因为她认罪态度不好。我就不相信，难道社会上这些杀人犯，强奸犯认罪态度都很好？？//@思橘无邪:而且他没自首，他被抓住后还不承认来着//@喵呜汪汪团:虽然他虐杀了两个人，其中一个没被杀死，但是他自首了呀 ...展开
//@陈折折://@亚尼大帝://@暴躁小鸡饲养员:话题也是捡轻了说，此地保护qj犯男人真是有一套//@阿这是这这这阿这://@狐疑吱吱吱://@CashSakana://@金多多又来了: 女性酒后被侵犯: 谁让她喝酒呢，活该！ 男性酒后侵犯他人: 他那是是喝多了，平时挺老实一人。//@未央23314:喝了酒抢银行不轻放，喝了酒意图 ...展开
//@欢笑刀叉:太可笑了，太荒谬了！//@继八少年团:下药 迷奸 恋童 后宫 唐三不就是靠这些出道 尤其搞笑的是之前清文行动 就是唐三发起带头的 一举差点让灵异悬疑分类消失//@逸翊icc:对啊，记得唐三以前写男主带堕天使翅膀的，通过do爱提升境界，写的可详细了，打boos之前和女主之一怼树上do，do完提升境 ...展开
//@欢笑刀叉:搞笑了不是，法律制定者是犯罪思维，这法能公正吗？//@山阳旧居:他们想的是“回本”，这是一种罪犯思维。
#刘亦菲提名白玉兰视后#刘亦菲值得，黄亦玫值得 ​​​
//@我是落生:谢谢女侠//@沐非://@李子的围脖://@粽子蓝云舒://@林水妖:我以为她们是闺蜜是朋友，原来是陌生女孩帮助//@绿茶发言大赏:视频中这个“曾患精神病”的男士骑车加速撞向黑衣受害者时，也是这位白衣女士一把拉开，避免黑衣女士被碾轧。
//@不要温和地走进那个局部最优解:根据认知失调原理，如果哪个地方女人地位真的高，那么这地方的流传说法大概会是“xx男性地位太高了”。那么进一步可得出，不存在这样的地方
//@baixiaorourou://@禾阿乃_去而复返://@Satellite今天还想拯救世界://@楚惜刀://@笑笑努力抽苗://@李子的围脖://@蓝紫青灰://@黄桃罐头最棒://@佛心蛊虫2 ://@王小亚 ://@招福的花园 :军火物资两头卖，真真的一笔好生意啊//@数据漫说 :小㹻子甲午战争、倭俄战争、侵华战争...都是借高利贷，再 ...展开
//@晋江-潇湘碧影:问题是孩子都没了，他爹也不会被判刑//@顾惜之:孩子长期以来浑身是伤，身边人都有所察觉，也多次目睹他被殴打，而孩子却没能被及时解救，太可惜了！应当追究他父亲虐待儿童致死的责任！据他们同村人说，孩子母亲就是因家暴离婚，离异后他爹更是对孩子动辄打骂。他经常当着教练和其他 ...展开
//@欢笑刀叉:哈哈哈哈哈我看了只想笑。//@姒婋:这下男儿真成核武器了，这男的一家真把老娘当外姓人坑啊，新娘看了不想跑吗，觉得自己才是和老幼两个田先生是一家人？ 拍成电影应该挺精彩的，立意是仿老年诈骗
//@梁钰stacey://@桃子与司康:是的。如果连这样明确拒绝、拼命反抗、奋力逃跑、被暴力拖拽阻碍逃跑的过程都有监控录像、有伤情鉴定、有犯人承认强奸的录音和警局笔录……证据链完整至此都不能认定违背妇女意志，那世上还有能定罪的强奸案吗？所谓争议，不过是很多人觉得订婚了女人就没有自主权、就该献 ...展开
//@莉莉安说道:啧啧啧//@故园浙里:公婆起诉（前）儿媳我记得是被支持的。广东饶平#奶奶照顾孙女6年起诉儿子儿媳还钱# 支持，四川盐边#公婆起诉儿媳索要15万带孙费#支持，四川安岳#老两口抚养孙女多年起诉儿子前儿媳#支持，江苏常州#低保老人起诉儿子前儿媳索要带孙费#支持。女方家属 ...展开
//@堂堂电子厂小黄://@巴尔巴格沙:垃圾圾//@famfamfam://@无边桃炎:恶心
//@聽鬻賸:上野千鹤子在《厌女》的这一章里写，通过一起将女人客体化，是主体之间互相认可和团结，至少拥有一个女人就是成为主体的条件。成为男人的证明，就是讲一个女人至于自己的支配之下。
//@欢笑刀叉://@赵姥姥曰:#艾滋病#数据 查看图片 //@纽轱辘惊坐起6:艾滋病就叫男性病得了//@命理师枕星河://@鲍毓明啥时候判刑我啥时候改名://@想不出网名2025://@西塘的小米酒:男性为主（97.6%）17岁以上（98.4%）同性传播为主（86.9%）
//@烟波人长安:这种不该终身禁业吗。。。//@莉莉安说道:男老师只是五年禁业？咋的五年之后他顿悟了就不再害学生了？不理解。教育界是什么很烂的界吗？啥垃圾都收？
//@晋江-潇湘碧影://@暖小团:再转//@顾扯淡:白天转的一个已经看不见了，再存一下……
//@三水小草限期营业中://@famfamfam:本应如此，而且买妇女、买儿童就应该判刑 //@_麟九_://@陈折折:我忘不掉//@雪球补充道:本该如此的事。被拐卖的女性不存在“自愿”，那婚姻就不成立（起码正常人是这么觉得，有些非正常人不适合活在新时代），一系列罪名就不该是“虐待家庭成员”，而是囚禁、qj、人 ...展开
//@堂堂电子厂小黄:牛//@baixiaorourou:文豪//@逆转的桥_Bridge:妙不可言//@你别说还真是这样:尖叫了//@软0来了:尼玛啊啊啊//@娚宝妈:啊啊啊//@不喜欢我的你真没品://@2025送逼计划://@祖师奶奶_:啊啊啊啊//@梨花西尸:啊啊啊
//@堂堂电子厂小黄://@盼盼小面包鸭://@补果君:这个案子该纪委好好办理，后面可能存在一群老虎级别的“家长”，尤其要严查4＋4是谁搞出来的。本科4年经济学，再来四年，跨到医学硕博就能毕业，比网文主角还离谱。普通人要学14年，二代们却只需要4年，科学和生命，在某些家长的权力面前，一文不值 ...展开
//@姐妹撒泼指北://@雪霏Sophia://@蓝爵Yoyo://@你别说还真是这样://@茨球波波冰://@冬日可爱YU:哇//@寄情信与你://@薛定-e-的猫:一个角度看很恐怖很绝望，另一个角度看女人成长速度惊人，满怀希望//@我是海洋你是雨落在我身上:就这么一百年 专业领域涌现出多少优秀女性 能力强的同时又有同理心  黑料 ...展开
//@招福的花园:早先，孩子和孩子的生产力，是属于家庭所有的，也是由家长管辖收获的。但是依靠体力优势和舆论压力，生育和抚养这最“亏本”的时候归女性，到管辖收获这最“大赚”的时候却归男性。那你说……
蹲，等文 ​​​
//@堂堂电子厂小黄://@健壮的裤衩人:我想表达的是，女人光有美貌和良好的脾性（不是美德），很容易被肤浅地解读为“尤物”，美则美矣仍是被欣赏的第二性，其主体性是被漠视的。但女人一旦拥有美德，那么世人对她的认知就不会停留在皮相如何。更甚，倘若这种女人还拥有智慧，意味着她能冲破重重枷锁做回 ...展开
//@烟波人长安://@章然丶://@djxbgxukesoxmsn:最近刚好在读声音，里面也是提到：“恰恰是在美国，人们发现，导致女人死于暴力的原因都来自家庭：丈夫杀了妻子，儿子杀了母亲。百分之四十的犯罪发生在家庭内部，百分之七十二的受害人是女性。”同时“不像大家通常所想象的那样，暴力只发生在贫困、未受 ...展开
//@baixiaorourou://@JoannaBlue://@雪霏Sophia:？他是不是以为「原来是强奸啊那没事了」//@Tiger公子://@罐头辰:？//@三禾君:嚯//@清於门下茶僮子://@蓝紫青灰://@好茶贪香又恋花://@三中三影:明晃晃的告诉罪犯，女性的生命安全不值钱！//@觞深之渊:抢劫犯都知道暴力侵占财物事大，暴力侵害人…… ...展开
马
//@辣椒炒宇宙:这次订婚强奸案也是，一堆男的出来“担心再也不敢结婚再也不敢性爱”，说得义愤填膺.你们劝女的别走夜路别穿短裙别干这个干那个的时候，个个都说自己是好心.那你们也劝劝自己啊，君子别立危墙之下，别跟任何女人发生性关系，这可是为你们顺直男好啊！好男人可得听话哦
马
//@有盐电影://@婉司姬://@秦祎墨:这条非常到位概括了叙事里是如何将女性至于不利地位的，放大部分女性的消费“罪责（虚构的不存在的罪，所以双引号）”，隐藏底层真正的女性苦难。
//@辣椒炒宇宙://@辣椒炒宇宙:女人不能坐的设备箱叫几把箱，女人不能上的船的几把船.女人不能进的未完工隧道叫几把隧道.你说那女人不能进的厕所是不是也要进也要叫几把厕所啊？嗯，它确实已经叫“男厕所”了呀
//@伍倩MargotWU:“优秀”并不是世俗意义上的“这人混的比我好”，而是当我们自己真正投入心力去做一件事，当我们逐渐开始摸清蕴含其中的纹理脉络时，我们会自然而然地认出那些高手来，我们会不由自主地感叹，为什么有人可以把我想做、我正在做的事情做得这么完美？这时候的“臣服”绝不是来自于威势的 ...展开
//@有盐电影://@雪霏Sophia://@AngelFallingtoHell-://@而我愛妳疲倦的雙眼://@三分小They://@沒甚麽秘密可以及現在更秘密://@磨咔少女Rae://@浑身没毛://@李玉:改变正在发生！
//@奶珀莱特:出处： 查看图片
//@纳兰朗月月月月:啊啊啊啊啊啊//@你的笑话一点都不好笑:豌豆。因为曹植和曹丕都是孟德儿
有点意思
//@无边桃炎:凑合过吧//@风息神泪:外网这几天嘲这个事情嘲得热火朝天。怎么说呢……一想到很多人的命运很大程度上掌握在这些人手里，就觉得所有事都可以风轻云淡面对了。一定要形容的话，现在看地球online草台得像个独立开发的页游……//@逆转的桥_Bridge:《人生容错率测试》// ...展开
//@堂堂电子厂小黄://@可以胖不能秃-胖兔:语言即权力 先改变语言再彻底改变认知👊🔥//@雪霏Sophia:老天奶//@莉莉安说道:“他爹的”“七大叔八大爷的”“爷们唧唧的”等等，也是慢慢就用习惯了。既然男权要成为一切的中心，那被骂的C位也得让他们试试//@kitajima_tooru:我第一次看到“爸了个 ...展开
马//@用户723319:刚从豆瓣加入待看列表过来，看到封面想到了《斯隆女士》，这样的气场和气质好吸引我
//@我是落生:宁见法官不见法医//@哈库拉玛塔塔2018:宁见法官不见法医
//@边雀投江:赫敏治疗失恋：
有意思
//@伍倩MargotWU://@子月231029:深刻不满是还有向上进取的决心和动力，全然接纳是从对当下的不满的情绪拉扯中脱离出来，减少不必要的情绪消耗以及注意力分配比例，如此才能放松身心的专注于想要改变的事情上，专注且高效。带着愤怒和恐惧远远没有放松下来的专注走的远。// ...展开
//@伍倩MargotWU:在进行一件事时，假如处理客观问题的时间精力大于处理内心情绪的时间精力，再痛苦，也可以试试看冲一把，磨一磨自己。假如已经到了大部分精力都要拿来对抗自我，分不出多少能量来处理现实问题时，就要停下来好好想想是不是超负荷运转了。这是我的一点思考，也请大家指教～// ...展开
//@一心只想退休27:确实无法理解，但尊重
马//@baixiaorourou://@商小略:🐴//@M大王叫我来巡山:设定好有趣啊//@顾惜之://@famfamfam://@安迪斯晨风:丝绸朋克，很有意思//@人间观测员费米米:昨晚紧急看完了。能把这套世界观在自己的设定里打通已经很厉害了，最后看到大结局还是给我震撼到。//@洋葱吃寿司猫:这个有意思，码
//@小鱼干吃猫猫:明星应该做榜样，不健康的瘦能做什么好榜样？
#省委书记邀请你去有风的地方#好想去休假一段儿 ​​​
//@金主呆弟:2025年了，看看ai怎么说吧 网页链接@浅蓝加深蓝:以后截图不用打码哇，最好再放上链接来看呀
马
