转发
印象中体操以往几乎没有保送复旦的（过去像眭禄这些沪队名将读的是隔壁上交大），看到邱祺缘真是意外又惊喜罗蕊也很好，要去中山大学啦（近年的粤队选手多去往华南理工吧，也很特别）
太有才华了//@灯灯灯宝:欲戴皇冠必承其重 欲背美女蛇必承其痛【。
唉//@我终于也改名了:唉，我们谈论不合理的地方，然后一切照旧。
#随手翻翻#瞳孔地震 ​​​
//@謝霊運:最后贾宝玉也出家了啊，这是亲大爷//@光头风月:小说家的化用，跟嘉靖还是挺像的，需要各种类型人物，败家子也不都是好吃懒做贪财好色，有思想有爱好有特别的追求也能祸害大家//@RainyPumpkin:宁国府科举出身的贾敬沉迷修仙一直是个未解之谜…荣国府这边贾琏不爱读书勉强可以袭爵，所以也就这 ...展开
喜欢芬兰Emmi那些美妙的Tango节目，另外她好像是冰3代---祖父和父亲都是参加过多届冬奥会的冰球选手，母亲Hanna原先是花样滑冰运动员（也曾担任过她的教练），而父亲Ville Peltonen曾参加过4届冬奥会并获得1银3铜的佳绩
 一觉醒来Julliard弦乐系教学部突然挤满了一线小提琴演奏家：希拉里·哈恩（Hilary Hahn）、美岛莉（Midori）、陈思蕾（Stella Chen）... ​​​
转发
卡娜伦敦前的欧锦赛备战过程居然这么艰难？当时看比赛还觉得她又瘦又美状态大勇，肖邦带操换上了新的粉绿色裙子+Ribbon（看来很可能是病的）。最喜欢的是讲述卡巴恰恰带着她在AEON Cup的那段，也许是很多粉丝关注她的开始。说起来卡神属于双向莞莞类卿（与卡巴姓氏相仿+是恰恰的同门师妹
哇哇哇，对我来说非花滑评委再加个竞体选手就齐齐整整了（梅娃青少年时期我一直觉得她的长相带着点卡娜+穆斯混合的调调）//@烦烦大写是火页火页:如果看不到卡神和梅的合影我会哭的//@FPatinage:俄罗斯挑战杯：Z美女 艾夫曼 梅娃 卡神 瓢特古门尼克 …. 我这辈子喜欢过的毛子险些都能一锅端 ...展开
看完电影《初步举证》，后劲属实有点大，于是连夜开始读原著小说… ​​​
//@死海里的燕巴虎:希望那帮假女权不会跳出来吐槽女方恋爱脑不争气之类的突显自己的“冷静理智”，前几天重温澡堂，里边有句台词“你是什么样的人取决于你在什么处境下”，金赛纶是我见过的最坚韧的女生了，从拿了青龙奖去过戛纳的演员到坦然在咖啡厅替客人切蛋糕开香槟认真服务，她 ...展开
期待
裙子好美气质好仙真正是纯正吉赛尔
Rebeca Andrade在采访中说，我经历过八次手术，光右膝ACL撕裂就有三次安卓是ACL康复之光
从花样滑冰的早期阶段开始，男孩的数量远远不及女孩多。然而，拥有职业生涯的唯一机会是组成一对混合组合。从每个滑冰选手的职业生涯初始，这就造成了对男孩有利的显著权力不平衡。男孩是教练和小女孩家长们所追求的合格男子选手。他们拥有世界上所有的选择，而女孩往往则是可以取代。有时候，一个小男 ...展开
纯元：活在台词里，甚少露面；甄嬛：人生赢家，经常营业；玉娆：只可独一无二，不可为人替身S奶奶：OMSK宇宙之帝王
前三种读完感觉还不够过瘾，不足以涵盖所有的俄系抓马（梅娃的性格其实很左右逢源，要不从加拿大回来也不可能继续回归面组），求加入第四种：死生不复相见型
继承之战
仙女们退役快乐
“你知道吗，你的文章里有一种密码。只有处在这样的处境的女孩才能解读出那密码。就算只有一个人，千百个人中有一个人看到，她也不再是孤单的了。” 查看图片
本赛季最喜欢的女单自由滑节目，带着信心奔向世锦舞台吧
转发
淡定女王，出分之后教练一脸开心，然而扭头一看彩然本人淡淡点着头
转发
 人物的这篇专访可以说覆盖了伦敦里约周期至今国家队女子10米台的一线选手，除了那几位耳熟能详的奥运冠军，还提到了汪皓、司雅杰、卢为、掌敏洁，读起来格外令人百感交集......【巴黎奥运会的结果也为两个女孩的故事增添了更多的戏剧性和命运感，舆论场中，每每谈及全红婵和陈 ​​​ ...展开
看到三联写了商春松的专访，必须为体操界的常青树&amp;退役后在新赛道上取得突破的不老松转发支持。论风格她或许不是我最喜爱的体操选手，但她对体操项目的热爱与坚持无与伦比，是我非常敬佩的运动员网页链接
//@FPatinage:优绩主义新篇章：不仅要做牛马，还要让别的牛马不累死就活不了，你才是最优秀的牛马。
努力Cry金彩然在以往的采访里透露过小学5年级才开始作为专业选手练滑冰的，相对来说起步算很晚。然而凭借一步一脚印的踏实训练和惊人的比赛能力（总是能在比赛里平稳发挥），已经高效收集到一箩筐颇有份量的国际赛奖牌了（GP/4CC/WC/亚冬会）…期待彩然在接下来最重要的WC以及奥运赛季延续现在的势 ...展开
//@缇可张:森么森么又成一对，ps:小晏戈米沙明天结婚//@Carolina迷路在未名:哇，这也是未曾预料的一对啊
哈哈哈哈哈，不管怎么说能有个奥运团体名次也是很好的，值得拼一把//@唐家屯儿小花匠:他们现在立刻搞两个人然后送杜大姐家还来得及//@灯灯灯宝 :在第一轮美美Slay也可以的 第二轮都已经没有悬念了😂
退役快乐，开心地奔向冰场之外更广阔的新生活吧！有机会也请多多出来营业很开心去年4CC有到上海观赛，有幸亲眼见证过魏美人360度无死角的绝世容颜无论在场上还是场边，都是一道风景线 查看图片
站在场边真是好美好飒又好酷啊
为本月月末的欢度春节做一些心理建设
恭喜彩然加冕全韩冠军，恭喜海仁再度杀回世锦赛。奥运年前的世锦赛非常值得期待，各位加油
惊呆了😂但是马晓晴姑娘真的又美又有气质
最近的这两个赛季真是脱胎换骨美到发光（美妙的节目和闪闪发光的选手本人），感谢依然奋战在赛场的大龄女单们，迟开的花朵仍在努力绽放🌷祝两位Yuna转身后拥有美好的新生活//@灯灯灯宝:好人被JSF PUA几年也忽悠瘸了 祝贺上岸//@-Elaine-Poly:感觉是带着遗憾和不甘离开的
同许愿//@-Elaine-Poly:首页图重现了🥹🥹🥹虽然很难很难，但是许愿明年可以一起再去og🙏 查看图片
「就这样半途而废真的好吗？」 当然不甘心。 「我想要成为能站上世锦、奥运领奖台的选手，这个愿望非常强烈。就这样没达成目标而中途放弃，太可惜了。再看到其他选手在比赛中闪耀的身姿，我也想再次站上那样的舞台。」 那样放弃，自己都无法原谅。
//@在路上的雪人:嚯！
"唉，读完真是百感交集，在滑圈Gabi已是走到金字塔顶端的天选之人(在考验资历的冰舞项目里不到20岁就加冕EC/WC,最后圆梦奥运），身心方面竟也如此受挫（平昌比赛时的意外和北京奥运备战时的遭遇充分说明了她的心志之强韧坚忍），更别提其他选手了//@FPatinage:在运动这种要求“收拾情绪”“保持冷静”"
“想到可能无法参加之后的国际比赛，我觉得绝对不能放弃。”   //@Calcein:真不容易啊 utana是一款不死鸟一样的冰舞人...//@_十亿分之一:🥺🥺
"一些少见的版本——钢琴独奏版：Olga Georgievskaya 网页链接 ；小提琴无伴奏版：Gilles Colliard：网页链接；大提琴版：Tomaso Vitali/Vladimir Tonkha/Irina Anastasieva《Chaconne (arr. Léopold Charlier, Vladimir Tonkha)》网页链接"
//@笔其书:很喜欢这种类似于代代相传的（并没有代代）技术学习精神状态，一个人哪怕仅仅只是做好自己的，就已经足以让她人看到她，足以是她人的榜样了，想起上赛季初海仁说的，看到大花的2A跳得那么漂亮，于是她回去也好好练了。好久没看到ET的名字了，姐喔
回首已是祖姨婆//@灯灯灯宝:老太太确实上年纪了
今天是金色的美银教练感动Cry
美银：有生之年我也算是参加过一次全日锦标赛
彩然真是淡定美丽又机智，恭喜创造纪录
#2024 COC#金彩然真是头脑清醒又淡定啊，连跳补得很明智，两届世锦历练后比赛能力更好了，恭喜奖牌 ​​​
必须是窝巢第一男伴//@朔望wiki:三四十岁，正是闯的年纪
新科世锦冠军——不老松
昨天看直播特别为她终于拿到GP奖牌感到开心，坚持的回报而且视频里看着心态好好噢，打工时也这么满面笑容（而我不管是打哪一份工，哪怕仅仅是个兼职，表情都是一脸苦大仇深
关注Boryana这么多年，从小小圈神到节目内容高手，这些年在各大赛事拿过一箩筐第四第三第二，才好不容易有了欧锦冠军和奥运奖牌，这篇访谈真是看得我百感交集：理想伴随着大量工作、奉献、努力和信念才能实现。体育教会我们，只要努力工作和有耐心，你就能学到东西。
所以KSU你们为何给人禁赛
"迟到7年的GP gold🏅️//@Swan_Lake娃娃:Long waited, well deserved, and delightedly unexpected first GP gold "
从报道里看成美的中文程度和学业水平应该相当不错啊，来中国三年后甚至可以就读窝巢的本地初中———刚来中国时，小学四五年级就读于日本学校，六年级读国际学校，初中一、二年级就读于本地初中。
我妈妈上过营养学校，所以她很会做饭，她为我做的饭可以吃到30道菜。她会手工乌冬面，会用极少量的油炸春卷，会烤富含蔬菜和纤维的原味蛋糕。现在情况完全不同了，但当时教练们对体重管理没有任何知识，所以只能模棱两可地说“体重越轻越能跳，练双人时更容易做托举，所以越轻越好”
芜湖
奥运冠军写在简历上是很好看，但不如实习经历有分量
//@golorichan:其实通篇听下来，我感觉她讲的很多是作为一个打分项目，在规则范围内所有可以人为操控的“潜规则”（当然没说得那么直白）
拜调休所赐，自9月起我每个星期都需要对照班表重新设置一遍闹钟
#随手翻翻#译林出版社创始社长李景端的求学经历很别致哎，机缘巧合之下竟然读过四所大学（上交、清华、央财、人大）。丰富的就读体验带来很多有趣的认知：原来在50年代全面苏化学俄语的年代就有年轻人仍在坚持私下学英语（因为除了对苏贸易之外，其他东欧国家的贸易来往都使用英文）。工作后的履历也很 ​​​ ...展开
多年前我是从这份牛人辈出的同学名单（77/78级复旦数学系）里注意到陈大康的，虽然他同学们毕业后的工作表现都非常亮眼，但陈从数学系毕业转行中文系从业的经历显得格外独树一帜后来读到这本书觉得这数字敏感度果然非同一般，不愧是数学系科班出身的人 查看图片
拜：膜拜吧，这是朕亲自打下的江山
身为容易内耗又纠结拧巴的i人（领到公司新电脑后的第一件事就是下单买防偷窥膜，虽然理论上咱也接触不到核心机密），最羡慕的人是团队里活泼的社交恐怖分子，仿佛有用不完的能量
瑞思拜//@VMYJSK天辣噜:回复@Jeferey陈:素。仅有这两人//@Jeferey陈:都获得金牌的都有谁呢？郎平，基拉里？
为高吉安跳转发一下，FIG真的别太离谱…我还是认真复习几套罗队的FX，用标准的高组别跳步洗洗眼睛
仙姿神品虽然保加利亚从早期开始就是RG强国，但土匪拿到了自1988以来保家奥运RG个人的最好成绩
//@甲壳虫汁:她将担任保加利亚闭幕式旗手，真的是轻舟已过万重山了🎉 查看图片 //@甲壳虫汁:土匪宣布今年将退役，之后的保利加亚俱乐部锦标赛会是她的最后一舞。
从雅典女队的奥运四金，到20年后连一块单项铜牌都撕不到，罗队真是//@朔望wiki:达成“让所有人不爽”新成就
笑cry，上届选手人家就和和美美共享金牌了//@面面DareToDream: 这事情实在太典型的鹰酱风格了，可以合作共赢的时候非得玩赢家通吃大赌局，然后把自己折进去了斜眼
罗队实惨//@下辈子想做一块在海边的石头: barbosu没有享受到属于自己的铜牌时刻。sabrina所谓的“出界”依旧模棱两可。辣椒姐到手的铜牌有没有了还被网爆。FIG可真有你的，让运动员自己承担这一切。
#艺术体操#东京时就说窝巢RG集体已超越AG团体。想不到三年过去，窝巢RG集体吊打AG团体之余，RG个人全能也追了上来，四舍五入也算是能赶超AG个人全能了 ​​​
属实想不到，期待下一轮
#艺术体操#保加利亚掉圈了啊呆梨集体真是常青树 ​​​
#艺术体操#乌兹别克斯坦集体的平均年龄好小噢，队里最年长的也才21岁，剩余的成员就16/17/18 ​​​
#艺术体操#阿塞拜疆也开始申诉
#艺术体操#法国队集体一开场就在申诉 ​​​
#艺术体操#阿塞拜疆集体五圈的配乐是鸟瞰地球哎，结合RG场馆的紫色调，更加像平昌了 ​​​
笑死，唯有选择赛场原声//@灯灯灯宝:所有人都在问陈滢姐姐解说别的项目的时候会不会好一点 实际就是都很差劲 听她张嘴就冒火 缺乏对观众最基础的尊敬 纯属硬占着茅坑 天天让本来就小众的项目更加赶客雪上加霜
一路看着她比了这么多年（很喜欢她每个赛季成套里各式各样的小创意），虽然一直都不是裁判的宠儿，但好在终于登上了奥运领奖台（圈的衣服我属实看不懂，但一点都无损她的活泼美丽
