转发
新增一条:给孩子做辅食不超过晚上 10 点！一次只尝试一个食谱，不要高估自己╰_╯ （来自连续两晚熬夜到凌晨做辅食的一个新手妈妈所感）
最近有在运动每天晚上 15-20 分钟跟着 jo 姐的跟练视频，在家自己锻炼目前坚持了一周叭嗯嗯嗯顺利了很多很多说睡眠质量也提升了不少我爱运动，运动真的是成本最低的获得快乐和健康的方式希望大家都能动起来，拥有健康的身体💪(≧ω≦) ​​​
如何维持友谊？【一起创造新的共同经历】去逛超市，对某一方的家里做饭，一起去做手工，做指甲，让对方给我修眉毛，拔白头发，不要只是围坐在一起叙旧、怀旧，吃饭也不要单向输出（自己偷摸着买个礼物给对方）开展有来有往，有创造性的新互动 ​​​
2025 蛇年截止已戴🐍🐍🐍🐍蛇年大吉[微笑趣泡]好运连连 ​​​
看电子书，也可以拍手持照哦增加看电子书的仪式感🤗我今天一直在纠结要不要再添两本纸质书（家里实在没啥空间，而且买回家我大概率也不会认真看完🥲）所以纠结后扔打消了购置纸质书的念头但，每次刷社交软件看到别人分享书单，分享正在看的一本纸质书，分享家中的书柜，我都还是疯狂向往， ​​​ ...展开
今日打消了想买两本书以及吃日料的冲动，省下来 23.4+23.1+77=123.5 元这笔钱会被我存进 2025【疼爱自己基金】(・∀・)ﾉ💰 ​​​
2025 年 1 月的阅读主题是【情绪】在播客听了 melody 的一期节目《情绪，如何稳定的发疯》了解到情绪的产生并非只由外部刺激决定，更多的是大脑如何处理和看待外部刺激，以及想要控制情绪并非只是简单的隐忍或者放任，更多的是需要进行身体管理以及认知管理，这颠覆我的认知也就是说，想要成为一 ​​​ ...展开
我平时喝自制咖啡，用的是君乐宝袋装鲜牛奶美团买菜 9.8 元， 4 袋叮咚买菜 10 元 ，5 袋别小看这一袋牛奶的差距哦它既可以让我转为叮咚的用户也体现了叮咚买菜控制成本的能力同样的牛奶叮咚就可以让用户多到手一袋真不错✧٩(ˊωˋ*)و✧ ​​​
这周只剩一个工作日了下周公司有年会活动下下周就可以坐车回家了我爱 1 月(´∀｀)♡最最最希望的是身体健健康康的过完 1 月加油，我可以的，我们可以的💪 ​​​
昨晚失眠了也许是下午的一杯瑞幸咖啡的原因也许是睡觉前吃了几颗怪味豆的原因也许是入睡时间晚于平常，困意不浓的原因也许是睡前看了一篇分析 A 股的文章，心思不宁的原因也许是中伴咳嗽，吵到了我的原因总之就是失眠了，凌晨一点半的时候我还很清醒🥱🥱🥱梳理以上内容是想告诉未来的自 ​​​ ...展开
2025 年想通过练习拥有的一个能力【长篇文章阅读能力】我可以的(ง'̀-'́)ง，加油 ​​​
味道还不错吃饱了没吃撑不应该点乌冬面的吃点寿司和炸物就可以补充能量了 ​​​
我很开心自己在 2025 年重拾了阅读和记录两个习惯虽然 2025 年只开启了 4 天，我开心的度过了 4 天，同时感受到自己内心情绪的稳定即使我目前正在面临小朋友腹泻、不吃饭等问题，但是我也没有情绪沮丧或失控为了能够更好的解决育儿难题，我正在看《实用程序育儿法》这本书? ​​​ ...展开
接 2025 年好运偏爱❤️
年终总结，一些 2024 年做过，但是 2025 年以及以后都不应该再做的事情1️⃣任何有可能影响睡眠质量的行为都不要再做:包括但不限于睡前吃辛辣刺激的的食物，吃油腻的零食，不运动，不做瑜伽 ，和伴侣吵架2️⃣日用消耗品:直接复购。不要再花心思挑新的店铺，新的产品。首先会付出额外的时间精力挑 ​​​ ...展开
转发
做情绪的主人，情绪的朋友顺毛捋自己 ​​​
收下 12 月好运🍀🍀🍀🍀🍀🍀🍀(°∀°)ﾉ
结合这条微博，以及最近听的两期《岩中花述》播客，说一下自己的一些输入1️⃣鲁豫对话陈果那一期，陈果说她有一个金色的童年，她的父母会花很多时间陪她玩，她问妈妈，如果她是一个平凡快乐的人，妈妈能否接受，她妈妈的回答是【我们就希望你成为一个平凡快乐的人】2️⃣鲁豫对话仲树那一期，仲树说 ​​​ ...展开
多磨的两天结束了小朋友经历了午睡倒退（周二竟然没有睡午觉，从十一点清醒到晚上二十点半，第一次呢新奇体验，不知道他感受如何）周二因为我也经历了电瓶车半路没电，硬是骑行了三趟共享单车往返家与上班地点好在一切都要结束了今天要请同事妹妹喝奶茶，开始下半周好运气(＾∇＾ ​​​ ...展开
水逆的一天终于要结束了！明天要开心顺利！！！ ​​​
互相抱抱❤️❤️，我也在经历小朋友突然高烧，焦急担心失落内疚自责这些情绪混杂在我的心里，我也是告诉自己（一切都会好的，一切都会过去的）💪⛽️
周末两天的天气好好哦以及我的一些生活碎片🧩🧩🧩小朋友:收到了学步车的礼物，收到了就很开心的推着走来走去我:买了山花牛奶/果冻橙/针织马甲/裤子/两双鞋👟我终于舍得给自己买买买了(✌️≧∇≦)ﾉ ​​​
现在的周末和咖啡搭配在一起的是一本教我做宝宝辅食的书 ​​​
最近总想改掉去此次不成功的行为如下1，晚上出门买零食且吃零食2，躺着玩手机，从 21 点玩到 22:30，才想到今天需要洗头，还没有看书，还没有收拾孩子散落再房间各处的玩具3，22:30 开始洗头洗澡吹头发，收拾房间，洗奶瓶，磨蹭到 23:30 后睡觉…这些坏习惯带来的坏处有 ​​​ ...展开
接 11 月好运连连(๑ᴖ◡ᴖ๑) 🌈🌈🌈🌈🌈🌈
要做 2025 年规划了坏消息：工作量很重，要处理的事情会很多好消息：感觉暂时不会失业了•ᴗ•💧 ​​​
忌频繁切换忌卖出后短期再接回来忌越涨越加仓 ​​​
接收 10 月好运🌈🌈🌈🌈🌈🌈
在陪伴小朋友方面我真的是拿出了最大的耐心迄今为止我从来没有对他发过一次脾气，也没有用过不耐烦的语气近期孩子大了，很多时候他都会因为没有被满足而哭闹。但是我依然秉持了最大的耐心，对他是使用最温和的语气｡◕‿◕｡每当这个时刻我脑海里都会想起来一句歌词（谁会不厌其烦的安慰那无知 ​​​ ...展开
这篇发言，很多人觉得这位父亲是是“人间美好/深明大义”在我看来，真的太理智了，理智到我会认为他对这个孩子的感情不够深……哪个深爱孩子的父母，会去原谅一个面对伤害自己孩子的凶手？？？……………………………………………………别说伤害了，每当小朋友有不舒服的状态，我和爸爸都会陷入 ​​​ ...展开
无他。又开始跳绳咯！！秋天的晚风凉凉的吹在刚流下热汗的脸上，感受到的是令人舒适的丝丝凉意，这种感觉比吹风扇空调舒服多了神奇的自然，我爱运动，我爱一切❤️ ​​​
迎接 9 月好运气🌈🌈🌈🌈 心想事成，万事胜意❤️
希望崽希望我们的劳动成果 ​​​
有喷嚏更新的开心周末✧٩(ˊωˋ*)و✧
被电商优惠券支配的一天本来是想给妈妈买一件衣服，金额刚刚够优惠券的门槛，结果店铺默认送了一张优惠券，导致差了几毛钱，无法使用我领的优惠券…花费了半小时的时间看的衣服，没有买成到了晚上，想起来那张优惠券没有用成，心痒痒于是又打开电商 app ，打算给自己选衣服这次是纯纯的为了用 ​​​ ...展开
耶(='.'=)✌️发现自己的得到电子书会员自动续费了只要我还愿意为知识付费我就不是一个无意识的“废人” ​​​
夏天过了一半才想起来自己是一个不喜欢夏天的人不喜欢夏天的闷热潮湿不喜欢喝完一口冰可乐后脑袋嗡的一下被凉到不喜欢出门一小会儿就大汗淋漓 ​​​
今日被小朋友治愈时刻上午陪他睡觉，睡到一半开始哭，于是抱起来再次哄睡，睡熟后却不愿意被放到床上了无奈让他趴在我身上睡，结果没几分钟，人家不仅安稳的睡了，还在梦里咯咯笑🤣不知道是做了美梦，还是想让妈妈抱的愿望实现了，再得意的笑🤣总之，听到他咯咯笑的那一刻，我真的很开心☺ ​​​ ...展开
7 月待读书单📚📚📚 ​​​
我蛮喜欢现在的生活的♬(▰˘◡˘▱)♪♫已经慢慢的适应了妈妈的角色小朋友的出现让我无聊的生活多了精彩但即使如此，我也需要拥有更多个人生活咯从下周开始，运动➕阅读，也要回归咯(っ^▿^)۶📚 ​​​
迎接下半年好运🍀🍀🍀🍀🍀🌈🌈🌈🌈🌈
旺仔夫妇出来吃火锅咯(っ´▽｀)っ🍲 ​​​
顺遂舒服日子过久了，生活决定给我一点”小风浪“最近一周都在忙着搬家，每天跟个小蚂蚁一样，用电瓶车一趟趟的挪昨天晚上收拾到11点才回来，累的我小腿酸胀，到头就睡了。幸好最近在循序渐进的断母乳，我可以一觉从十二点睡到早上七点，不然我半夜还要起床吸奶...为什么说是小风浪呢本来是月 ​​​ ...展开
今天上演了一把未雨绸缪，出门的时候看见天很阴，但还没开始下雨骑车出地库前想着，不然把雨衣穿上(˘ω˘)☂️果然，刚出地库就开始下急雨，而且雨越下雨大，隔一段距离就能看到有人停下来穿雨衣，但我因为提前做了准备，就一路畅行✋(◕ω◕✿)真是一个很幸运的早上☀️ ​​​
