（转载）如果重新来过，我一定会在加加幼儿园时，鸡她的英语加加的英语，像她的第二母语，其中有我的功劳。当时我有一个信念：我们初中开始学英语，好多同学都不错。加加小学开始学，一定会学得很好的。公司里，那么多北京籍的孩子，小学开始学，英语都是随口说，我家孩子，又不是傻子，没问题的。 ​​​ ...展开
（转载）全国各地不同中小学的放学时间差异挺大的，北京这边普遍放学很早，下午三点半就放学了，也很少有周六日上学的，越是好学校管理越松弛（师资生源过硬，互相成就），主打一个无为而治：你们自己卷着玩吧，我们悄咪咪暗示选拔的方向，而且还是只可意会不可言传那种。学校笃信上不封顶的关键在于个 ​​​ ...展开
（转载）毁掉娃的内驱力，从盯着孩子写作业开始！干扰孩子做作业注意力的十二种负面:一、行为作业没有时间规划。只要求快点做完，或要求做完哪一科再休息，孩子在做作业的时候很随意，只要完成就行，没有快慢标准。二、只有要求，没有标准示范。家长经常喜欢说:“字写好点，动作快点。”对于孩 ​​​ ...展开
（转载）一个合格初三家长的3-6月布局初三这一年，就像一场紧张刺激的马拉松，每个阶段都至关重要。从3月到6月，咱们得步步为营，全力冲刺。这篇可得收好咯!3月:整体复盘，基础巩固初三下学期刚开始，新知识都学完了，此时正是总结经验、巩固基础的好时机。语文90分以下:宝儿们，基础必须打牢! ​​​ ...展开
（转载）说说文科。当时我给孩子说：就语文来说：跟着老师学了几年，你明白了。字、词、句、段落、全文，是五个基本概念，有点平面几何中的五个公理^_^的意思，我们先积累了这五个方面的数据量（知识），这个时候，你要开始整理逻辑了字，有字构成的几大逻辑。当然，也有例外，其实科学也有例外情 ​​​ ...展开
（转载）高中才是真正验收小学教育的阶段，据风妈堂姐夫（高二老师）说，两种小学阶段优秀的孩子，到了高中会崩盘，要么极端叛逆，要么彻底躺平，要么抑郁。这些孩子往往出自这两种家庭：1. 全科目补课，塞满孩子所有课外时间2. 家长极端强势，完全不给孩子自主选择这些孩子里又是女生比较多，在 ​​​ ...展开
（转载）我们为什么要拼命学英语？一、英语是认知世界的「操作系统」中文互联网的信息量不足英文世界的1/10。全球顶尖科研成果85%首发英文期刊，哈佛、MIT等名校每年公开3万多小时课程视频，这些都是中文世界难以覆盖的知识盲区。就像只用安卓系统的人永远不知道iOS生态里有哪些宝藏应用，单语者其 ​​​ ...展开
（转载）小学以前做学霸真的不值得羡慕，反而应该担心。因为小学之前做学霸很简单，只要你盯死他就好了，但你要小心了，盯得越紧，越容易把他脑袋盯坏，所以到了初高中以后，这个孩子就没有后劲。童年最大的好处就是玩，玩有什么用？玩能够带来大脑无序的发展，所以我们的大脑神经元的数量巨大，跟 ​​​ ...展开
（转载）给数学不好的孩子，三条黄金建议！我给三条黄金建议第一条回归课本。数学差的孩子，他往往不重视课本，他反而去刷一些辅导书的题在那忙活。其实很多孩子你给他考一道课本的原题，他都不会做。可以这么说，小学初中的数学考试题，百分之八十都是课本例题的原型或者是变形。他其实只是换了 ​​​ ...展开
（转载）《毛选》中四句话就能解决你90%的焦虑。第一句、不是先学好了再干，而是干起来再学习，干就是学习！第二句、我们走过了许多弯路，但错误常常是正确的先导，错误能帮助人头脑清醒。第三句、凡是忧愁，没有办法的时候就去调查研究，调查就像是十月怀胎，解决问题就像一朝分娩。第四句、耐心 ​​​ ...展开
（转载）给初一的孩子上课有一个深刻的感受小学没有打下良好的基础你花很大的力气推动的都是他的表皮理解讲解多了孩子还会对抗原因就是“高自尊感+低配置能力+无成功体验”差不多就等于“听见的外部声音在他看来都是批评”“强烈怀疑自己而不能安心听课”“甚至对抗表示无所谓态度”“或 ​​​ ...展开
（转载）我宣布，小破站是初中生的天堂（总结版）从初中开始，你和学霸的差距就体现在自学能力上。现在信息透明，只要你想学想进步，知识简直是唾手可得。今天学姐给大家总结一下小破站上的中考辅助神课：.📒物理✅薄弱看：于总CEO（幽默风趣梳理中考重点）✅中等看：Amor东山再起（刷题课） ​​​ ...展开
（转载）张雪峰：建议大家都去DeepSeek学数学！最近，我还是被DeepSeek惊艳到了，我发现它能带孩子在家学数学！这几天带娃实操了一下，孩子直呼：这跟请了个家教有什么区别？太省心了！把玩法技巧分享给大家：玩法一：作业批改孩子做完题后，把作业本拍照上传至 DeepSeek ，并发出指令：“请按照  ​​​ ...展开
（转载）“高中双休到底好不好？”一位家长发视频感慨，他说投诉的、举报的这下好了，高中开始双休了，晚自习也取消了，拼家长财力的时候到了，有钱的一对一，没钱的打游戏。此视频曝光之后，引发不少网友议论纷纷。有网友当即表示，自律的人，放假他也学得了，给他更多的自我支配时间，更有利于他的 ​​​ ...展开
（转载）家长会归来，各科老师分享了一些关于三年级及之后学习的重难点。语文：1. 一定要有大量的阅读，不断积累。 2. 多多积累生活中的素材，很多写作其实都来源于生活 3. 要学会在描述一件事情后，谈谈体会和感悟，这也是对于小中年级小朋友的要求。4. 学有余力的孩子，可以提前准备高年级的文言 ​​​ ...展开
（转载）普通家庭如何在有限的资源下，给孩子最好的人生起点？这或许最好的回答普通家庭拼的不是砸钱，是砸时间，父母戒掉短视频，每晚陪读2小时，比学区房更值钱！三岁前疯狂输出语言刺激，六岁前灌入1000本绘本，语言逻辑直接碾压同龄人；砍掉所有烧钱兴趣班，死磕阅读、运动、家务三项底层能 ​​​ ...展开
（转载）家庭教育的一个误区，危害极大家长常常陷入一个误区，将大量的时间与精力耗费在揪错、挑错与纠错上，却未曾意识到，这种方式或许正在悄然背离教育的初衷。真正科学且有效的家庭教育，绝非聚焦于错误本身，而是始终如一地秉持正面正向的理念，致力于始终教孩子正确的方法。 孩子的成长是 ​​​ ...展开
（转载）哔哩哔哩（B站）适合小学生观看的10部宝藏数学动画片，感谢博友整理，让孩子们看一看！1. 高斯小学奥数：共429集，按照1-6年级划分，每集约两三分钟，涵盖小学奥数的99%知识点。  2.超级课堂奥数动画：共38集，每集约10分钟，讲解小学经典题型，如鸡兔同笼、火车相遇、盈亏问题等。   ​​​ ...展开
